strain,stress
0.75088,184.77673
0.7513,184.87837
0.75196,184.33472
0.75266,183.92994
0.75307,184.17107
0.7535,184.05156
0.75419,183.71597
0.75483,183.29092
0.75521,183.29195
0.75561,183.38232
0.75632,182.79474
0.75704,182.4464
0.75729,182.73998
0.7579,182.74381
0.75838,182.19079
0.75931,181.72525
0.75947,181.96071
0.76014,182.03167
0.76052,181.37041
0.76144,180.86325
0.76158,181.01902
0.76223,181.08892
0.76265,180.45585
0.76359,179.86606
0.76373,180.23153
0.76421,180.01571
0.76489,179.52318
0.76571,178.8854
0.76603,179.01425
0.76642,178.99073
0.76709,178.51672
0.76772,177.94422
0.76821,178.0561
0.7686,178.06174
0.76923,177.5479
0.76986,177.10408
0.77027,177.27826
0.77078,177.36804
0.77128,176.72842
0.77214,176.08371
0.77231,176.38668
0.773,176.30828
0.77334,175.6039
0.7742,175.04743
0.77439,175.34959
0.77513,175.28742
0.7755,174.80089
0.77636,174.20259
0.77654,174.58484
0.7771,174.75946
0.7777,174.27178
0.77858,173.79059
0.77884,174.15839
0.77917,174.34254
0.77996,173.66477
0.78073,173.01692
0.7811,173.43884
0.78134,173.60653
0.78209,173.01925
0.78282,172.36198
0.78324,172.70037
0.78359,172.80194
0.78418,172.16095
0.78494,171.75101
0.78519,172.08719
0.78576,172.21643
0.78633,171.70535
0.78732,171.25064
0.78731,171.66124
0.78808,171.70836
0.78848,171.14518
0.78939,170.68334
0.78949,170.92711
0.79006,171.06393
0.79061,170.42169
0.7916,169.83279
0.79176,170.44309
0.79228,170.41189
0.79289,169.7345
0.79353,169.33541
0.79394,169.62001
0.79444,169.79838
0.79504,169.36036
0.79569,168.97923
0.79611,169.26227
0.79655,169.37374
0.79719,168.67164
0.79793,168.23344
0.79814,168.51916
0.79866,168.5547
0.79917,168.04998
0.80018,167.70122
0.80024,167.91754
0.80086,168.02457
0.80129,167.67472
0.80225,167.18764
0.8024,167.647
0.80303,167.75194
0.80356,167.36421
0.80455,166.77263
0.80465,167.10558
0.80505,167.05648
0.80573,166.51577
