strain,stress
0.78899,137.33
0.78872,137.77
0.79242,137.87
0.78779,138.19
0.7938,136.73
0.78908,137.5
0.7945,137.33
0.79139,137.52
0.79304,136.66
0.79487,136.6
0.79283,137.76
0.79721,136.75
0.79272,136.84
0.7982,136.02
0.79532,137.28
0.79718,136.47
0.79764,135.84
0.79606,136.28
0.80099,136.24
0.79558,136.72
0.8017,135.25
0.79739,136.15
0.80196,136.28
