strain,stress
0.36678,508.18
0.36729,509.06
0.36778,508.58
0.36827,506.82
0.36873,506.86
0.36926,507.79
0.36975,507.33
0.37021,505.52
0.37071,505.59
0.37127,506.64
0.37178,506.15
0.37233,504.5
0.37288,504.36
0.37338,505.42
0.37392,504.84
0.37447,503.34
0.37502,503.18
0.37556,504.11
0.37605,503.41
0.37656,501.92
0.37705,501.72
0.37754,503.1
0.37802,502.57
0.37856,500.82
0.37905,500.65
0.37956,501.8
0.38007,501.3
0.38058,499.82
0.3811,499.28
0.38162,500.26
0.38214,499.96
0.38262,498.08
0.38313,497.72
0.38366,498.61
0.38417,498.56
0.38474,496.76
0.3853,496.2
0.38584,497.09
0.38638,496.87
0.38686,495.34
0.38741,495.13
0.38795,496.15
0.38846,495.59
0.38896,493.77
0.38947,493.48
0.38992,494.71
0.39041,494.45
0.3909,492.72
0.39142,492.2
0.39191,493.16
0.39241,492.97
0.39299,491.4
0.39353,490.79
0.39412,491.6
0.39467,491.59
0.39514,489.94
0.39568,489.1
0.39624,489.93
0.39673,489.88
0.39729,488.16
0.39789,487.69
0.39842,488.48
0.39896,488.42
0.39948,486.61
0.39998,486.06
0.40046,487.03
0.40093,487.02
0.40142,485.4
0.40198,484.37
0.40246,485.36
0.40298,485.28
0.4035,483.55
0.40403,482.82
0.40454,483.64
0.40508,483.51
0.40565,481.9
0.40618,481.05
0.40672,481.76
0.4073,482.03
0.40783,480.45
0.40844,479.48
0.40898,480.24
0.40945,480.38
0.40994,478.69
0.41046,477.88
0.41092,478.72
0.41143,478.84
0.41196,477.23
0.41246,476.59
0.41296,477.61
0.41342,477.59
0.41392,475.87
0.41447,475.19
0.41504,476.14
0.41555,476.04
0.41608,474.55
0.41663,473.46
0.41714,474.31
0.41764,474.54
0.41819,473.04
0.41879,471.76
0.4193,472.86
0.4198,473.07
0.42033,471.46
0.42084,470.52
0.42137,471.26
0.42191,471.3
0.42239,469.85
0.42287,469.07
0.42335,469.94
0.42384,469.99
0.42436,468.53
0.4249,467.38
0.42542,468.08
0.42591,468.41
0.42635,467
0.42693,466.07
0.42744,466.83
0.42795,467.09
0.42853,465.6
0.42912,464.64
0.42963,465.3
0.43013,465.55
0.4307,463.96
0.43119,462.99
0.43171,463.69
0.43223,464.21
0.43271,462.89
0.43323,461.64
0.43374,462.4
0.43421,463
0.43469,461.74
0.43522,460.48
0.43577,461.16
0.43628,461.61
0.43683,460.18
0.43731,459.01
0.43779,459.59
0.43835,459.96
0.43886,458.64
0.43937,457.28
0.43997,457.85
0.44047,458.49
0.44102,457.43
0.44157,455.99
0.44207,456.61
0.4426,457.22
0.44315,455.8
0.44367,454.58
0.44417,455.13
0.44464,455.45
0.44512,454.19
0.4456,452.99
0.44609,453.51
0.44657,453.88
0.44707,452.74
0.4476,451.73
0.44817,452.03
0.44868,452.79
0.4492,451.57
0.44976,449.85
0.45026,450.32
0.4508,451.12
0.45133,449.63
0.45189,448.29
0.45244,448.72
0.45296,449.58
0.45344,448.52
0.45395,447.02
0.45445,447.2
0.45496,448.08
0.45541,447.16
0.45592,445.62
0.45641,446.11
0.45686,446.98
0.45732,445.98
0.45781,444.41
0.45838,444.64
0.45894,445.34
0.45943,444.26
0.45994,442.76
0.46049,443.2
0.46102,443.94
0.46154,442.9
0.46208,441.32
0.46259,441.57
0.46313,442.59
0.46363,441.35
0.46417,439.77
0.46467,440.21
0.46514,441.02
0.46567,440.1
0.46616,438.59
0.46661,438.64
0.46706,439.29
0.46747,438.56
0.46799,437.06
0.46852,437.28
0.46904,438.09
0.46955,437.29
0.47012,435.86
0.47061,436.18
0.47112,437.07
0.47164,436.06
0.47217,434.68
0.4727,434.91
0.47326,435.61
0.47375,434.49
0.47425,433.24
0.47477,433.71
0.47525,434.43
0.47574,433.6
0.47624,432.33
0.47676,432.61
0.47728,433.38
0.47778,432.67
0.47821,431.01
0.47871,431.21
0.47926,432.17
0.47976,431.52
0.48029,429.93
0.48076,429.92
0.48126,431.05
0.48178,430.18
0.48228,428.74
0.48285,428.68
0.48341,429.52
0.48396,428.94
0.48447,427.36
0.48502,427.35
0.48559,428.23
0.48607,427.57
0.48654,426.13
0.48703,426
0.48753,427.06
0.48801,426.53
0.48854,424.86
0.48903,424.8
0.48949,425.96
0.48997,425.47
0.49051,423.78
0.49105,423.65
0.49156,424.65
0.4921,423.97
0.49259,422.32
0.49307,422.35
0.49359,423.49
0.4941,422.85
0.49465,421.24
0.4952,421.19
0.49572,422.12
0.49627,421.61
0.49676,420.09
0.49727,419.99
0.49779,421.07
0.49832,420.46
0.49874,418.95
0.49919,418.81
0.49971,419.64
0.50025,419.32
0.50076,417.9
0.50127,417.39
0.5018,418.34
0.50232,418.09
0.50286,416.46
0.50341,416.05
0.50393,416.88
0.50445,416.55
0.50499,415.12
0.50555,414.76
0.50612,415.61
0.5066,415.27
0.50708,413.93
0.50762,413.39
0.50813,414.22
0.50867,413.87
0.50914,412.4
0.50959,412.09
0.51005,412.91
0.51057,412.79
0.5111,411.23
0.51159,410.84
0.51214,411.65
0.51267,411.37
0.51316,409.86
0.51364,409.42
0.51421,410.25
0.51476,410.18
0.51527,408.63
0.51583,408
0.51644,408.92
0.51692,408.95
0.51739,407.55
0.51792,406.88
0.51848,407.88
0.51895,407.61
0.5194,406.17
0.51995,405.68
0.52046,406.44
0.52094,406.45
0.5214,404.96
0.52184,404.28
0.5223,405.2
0.52286,405.34
0.52338,403.75
0.52391,402.8
0.52447,403.6
0.525,403.82
0.52549,402.49
0.52602,401.77
0.52657,402.57
0.52709,402.63
0.52767,401.07
0.52824,400.4
0.52879,401.22
0.52931,401.4
0.52976,400.01
0.53026,399.29
0.53076,400.12
0.53119,400.42
0.53164,399
0.53213,398.23
0.53264,399.2
0.53318,399.39
0.53366,398.01
0.53421,397.22
0.53473,398.02
0.53523,398.34
0.53574,397.04
0.53624,396.12
0.53673,396.9
0.53726,397.42
0.53784,395.96
0.53833,395.28
0.53889,396.1
0.53941,396.37
0.53986,395.17
0.54037,394.24
0.5409,395
0.5414,395.46
0.54187,393.96
0.54236,393.12
0.54285,393.69
0.54334,394.12
0.54385,393.04
0.54433,392.17
0.54489,392.87
0.54541,393.24
0.54591,391.96
0.54644,391.09
0.54695,391.82
0.54747,392.32
0.548,391
0.54851,389.94
0.54901,390.52
0.54956,390.87
0.55005,389.82
0.55054,388.88
0.55107,389.62
0.55157,389.91
0.5521,388.81
0.55256,388.07
0.55302,388.51
0.5535,388.92
0.55403,387.77
0.55451,386.79
0.555,387.44
0.55548,388.03
0.55602,386.89
0.55655,385.83
0.55702,386.56
0.55753,387.07
0.55808,385.84
0.55864,384.82
0.55922,385.47
0.55972,386.17
0.56019,385.03
0.56072,384.02
0.56126,384.37
0.56177,384.87
0.5622,383.82
0.56262,382.87
0.56311,383.53
0.56357,384.14
0.56407,383.19
0.56456,381.99
0.56509,382.53
0.56555,383.3
0.56606,382.31
0.56658,381.21
0.56707,381.68
0.56759,382.32
0.56811,381.41
0.56866,380.23
0.56917,380.61
0.5697,381.21
0.57021,380.47
0.57074,379.33
0.57126,379.84
0.57171,380.69
0.57216,379.75
0.57266,378.59
0.57319,379.16
0.57371,379.9
0.57418,379.02
0.5746,377.94
0.57501,378.49
0.57543,379.24
0.57592,378.64
0.57642,377.59
0.57691,377.95
0.57745,378.73
0.57793,378.06
0.57841,377.04
0.57892,377.48
0.57939,378.43
0.57991,377.89
0.58036,376.83
0.5809,377.3
0.58135,377.69034
0.58179,376.6514
0.58222,375.0431
0.58264,375.08538
0.58305,375.71763
0.58346,374.85138
0.58384,373.3144
0.58431,373.19364
0.58476,374.0629
0.58518,373.17141
0.58561,371.80095
0.58602,371.66084
0.58646,372.28386
0.58689,371.43726
0.58731,369.93099
0.58778,369.98968
0.5882,370.54559
0.58866,369.75587
0.58916,368.18082
0.5896,368.25188
0.59009,368.90863
0.59051,368.20019
0.59092,366.96184
0.59132,366.99349
0.59172,367.67509
0.59214,366.99065
0.59259,365.6304
0.59298,365.65489
0.59339,366.36247
0.59381,365.81104
0.59419,364.53719
0.5946,364.59767
0.59505,365.34386
0.59552,364.83365
0.59595,363.52979
0.59643,363.44329
0.59694,364.21197
0.59733,363.68642
0.59783,362.13642
0.59831,362.25513
0.59876,362.99102
0.59918,362.41385
0.59959,361.10629
0.60005,361.24699
0.60047,362.133
0.60093,361.43605
0.60138,360.1288
0.6018,359.97808
0.60218,361.08052
0.60256,360.60537
0.60296,359.45431
0.60339,359.35747
0.60384,360.22665
0.60434,359.90713
0.60483,358.57567
0.60527,358.42688
0.60569,359.0957
0.60616,358.74448
0.60663,357.35454
0.60713,357.21141
0.60759,358.12223
0.60804,357.7724
0.60853,356.40332
0.60905,356.26957
0.60946,357.11568
0.60988,356.84477
0.6103,355.6049
0.61075,355.47218
0.61123,356.44682
0.61164,356.24817
0.61203,355.10419
0.61251,354.77237
0.61298,355.60973
0.61337,355.6309
0.61383,354.3084
0.61432,353.97383
0.61479,354.97838
0.61528,354.76654
0.61577,353.51608
0.61623,353.30999
0.61671,354.02986
0.6172,353.79583
0.61772,352.60807
0.61819,352.25963
0.61867,353.02741
0.61915,353.05408
0.61955,351.76939
0.62001,351.38593
0.62049,352.34632
0.62102,352.20103
0.62147,351.02633
0.62191,350.79017
0.62237,351.52048
0.62281,351.49663
0.62321,350.20302
0.62369,349.7723
0.62418,350.55567
0.62465,350.46484
0.62511,349.30528
0.62565,348.97694
0.62618,349.68026
0.62666,349.5978
0.62717,348.37546
0.62771,347.79647
0.62817,348.73227
0.62863,348.86931
0.6291,347.58061
0.62965,346.95078
0.63014,347.82106
0.63063,347.69271
0.63109,346.53945
0.63152,346.20478
0.63191,347.07522
0.6324,347.0119
0.63287,345.85671
0.63334,345.44959
0.63385,346.10692
0.63437,346.2624
0.63489,344.95613
0.63538,344.43125
0.63588,345.10457
0.63641,345.10626
0.63687,343.9653
0.63739,343.27999
0.63793,343.90981
0.63846,343.99128
0.63902,342.78515
0.6395,341.94839
0.63997,342.67932
0.64042,343.07422
0.64087,342.02029
0.64133,341.31125
0.64187,341.91703
0.64235,341.97819
0.6429,340.91193
0.64339,340.25704
0.64396,340.89086
0.64447,341.02592
0.64502,339.91401
0.64561,339.18936
0.64625,339.7363
0.64684,339.80437
0.6474,338.58141
0.64798,337.83787
0.64857,338.47388
0.64921,338.64378
0.64977,337.47995
0.65035,336.70156
0.65091,337.25593
0.65148,337.47573
0.65199,336.4053
0.6525,335.53155
0.653,336.06876
0.65355,336.27431
0.65407,335.18225
0.65456,334.53366
0.65512,335.06122
0.6557,335.28441
0.65625,334.2555
0.6568,333.10771
0.65743,333.57703
0.65799,334.05069
0.65855,333.05922
0.65917,332.13023
0.65973,332.83869
0.66024,333.35878
0.66091,332.26801
0.66156,331.27011
0.66218,331.86092
0.66272,332.43503
0.6633,331.30452
0.6639,330.65104
0.66442,331.23089
0.6649,331.67948
0.6654,330.78219
0.66593,329.87904
0.66648,330.15708
0.66702,330.70094
0.66754,329.94769
0.66811,329.17271
0.66866,329.74355
0.66923,330.1385
0.66978,329.05635
0.67039,328.17952
0.67105,328.58094
0.6716,329.03868
0.6722,328.22466
0.67281,327.25767
0.67341,327.65358
0.67394,328.21996
0.67448,327.35045
0.67513,326.42158
0.67565,326.76079
0.67623,327.20238
0.67672,326.4174
0.67728,325.53479
0.67784,326.0992
0.67831,326.55001
0.67886,325.72024
0.67941,324.71043
0.67998,325.08178
0.6805,325.72072
0.68104,324.87082
0.68163,323.98912
0.68215,324.29797
0.68278,324.62443
0.68333,323.77439
0.68391,322.88254
0.6845,323.23066
0.6851,323.55579
0.68567,322.83972
0.68624,321.86361
0.68686,322.06274
0.68736,322.65424
0.68789,321.96982
0.68839,320.91127
0.68897,321.22204
0.68948,321.77048
0.68995,321.10069
0.69042,320.12087
0.69096,320.29332
0.69154,320.68394
0.69214,320.00861
0.69266,319.03391
0.6932,319.28623
0.69374,320.01556
0.69441,319.30236
0.69494,318.15458
0.69551,318.39789
0.69612,319.04934
0.69665,318.24146
0.6972,317.14059
0.69777,317.56376
0.6983,318.26579
0.69882,317.49369
0.69936,316.49269
0.69988,316.78054
0.70038,317.41133
0.70084,316.95393
0.70138,315.96577
0.7019,316.05055
0.70247,316.70343
0.70301,316.13221
0.7036,315.03909
0.70406,315.15153
0.70458,315.68912
0.70521,315.16403
0.70577,314.25967
0.70634,314.41935
0.70688,314.93086
0.70742,314.48938
0.70796,313.42083
0.70855,313.61739
0.70913,314.33689
0.70967,313.85527
0.71022,312.54361
0.71071,312.5668
0.7112,313.19996
0.71175,312.90822
0.71223,311.9543
0.71269,312.07631
0.71324,312.76447
0.71373,312.3375
0.71427,311.20858
0.71483,311.34069
0.71539,311.99575
0.71598,311.50183
0.71651,310.52278
0.71705,310.4737
0.7176,311.1816
0.71809,310.93439
0.71863,309.91224
0.71928,309.78319
0.71989,310.36305
0.7204,310.05974
0.72095,308.98744
0.72149,308.90511
0.72202,309.83873
0.72248,309.53024
0.72302,308.44782
0.72353,308.36733
0.72398,309.07176
0.72448,308.90121
0.72501,307.97166
0.72558,307.8031
0.72604,308.38444
0.72657,308.17779
0.72713,307.09914
0.72764,306.90841
0.72822,307.6867
0.7288,307.57195
0.72938,306.54016
0.72997,306.16534
0.73059,306.77149
0.73119,306.54359
0.7317,305.54264
0.73213,305.55967
0.73267,306.15967
0.73317,305.93864
0.73368,304.90759
0.73422,304.73449
0.73476,305.56437
0.73524,305.24924
0.73569,304.14309
0.73623,304.15987
0.73679,304.95362
0.73729,304.97237
0.7378,303.89109
0.73841,303.61971
0.73894,304.36934
0.73941,304.27699
0.73995,303.26656
0.74044,303.01814
0.74105,303.73659
0.74165,303.608
0.7422,302.57443
0.7428,302.22577
0.7433,303.00418
0.7438,303.06257
0.74431,302.00092
0.74487,301.59117
0.74536,302.40549
0.7458,302.62186
0.74623,301.68821
0.74669,301.2685
0.74724,302.08463
0.74775,302.02978
0.74829,301.02886
0.74883,300.64791
0.74932,301.35901
0.74985,301.428
0.75043,300.51488
0.75094,300.27985
0.75144,300.83177
0.75199,300.82552
0.7525,299.87133
0.75309,299.3929
0.75361,300.07562
0.75408,300.14342
0.75454,299.28423
0.75499,298.93803
0.75544,299.82181
0.7559,299.88254
0.75638,298.96718
0.75684,298.59785
0.75732,299.32244
0.75777,299.53608
0.75823,298.66667
0.75875,298.30905
0.75926,299.04442
0.75969,299.33403
0.76021,298.29631
0.76073,297.80159
0.76124,298.53683
0.76177,298.82598
0.76227,297.95419
0.76283,297.55416
0.7634,298.20105
0.76386,298.45131
0.76438,297.57332
0.7649,297.17594
0.7654,297.93413
0.76592,298.20977
0.76638,297.42637
0.76688,297.06501
0.76738,297.7138
0.76789,297.89274
0.7684,297.08915
0.76891,296.68572
0.76951,297.35102
0.77006,297.76991
0.77065,297.06829
0.77124,296.56689
0.77172,297.21966
0.77229,297.52395
0.77286,296.59845
0.77347,295.97253
